Protein.Group,ANOVA_pvalue,eIF4E+ vs. eIF4E- Tukey Test,eIF4E+ vs. eIF4G1+ Tukey Test,eIF4E+ vs. eIF4G1- Tukey Test,eIF4E+ vs. eIF4G2+ Tukey Test,eIF4E+ vs. eIF4G2- Tukey Test,eIF4E+ vs. eIF4G3+ Tukey Test,eIF4E+ vs. eIF4G3- Tukey Test,eIF4E- vs. eIF4G1+ Tukey Test,eIF4E- vs. eIF4G1- Tukey Test,eIF4E- vs. eIF4G2+ Tukey Test,eIF4E- vs. eIF4G2- Tukey Test,eIF4E- vs. eIF4G3+ Tukey Test,eIF4E- vs. eIF4G3- Tukey Test,eIF4G1+ vs. eIF4G1- Tukey Test,eIF4G1+ vs. eIF4G2+ Tukey Test,eIF4G1+ vs. eIF4G2- Tukey Test,eIF4G1+ vs. eIF4G3+ Tukey Test,eIF4G1+ vs. eIF4G3- Tukey Test,eIF4G1- vs. eIF4G2+ Tukey Test,eIF4G1- vs. eIF4G2- Tukey Test,eIF4G1- vs. eIF4G3+ Tukey Test,eIF4G1- vs. eIF4G3- Tukey Test,eIF4G2+ vs. eIF4G2- Tukey Test,eIF4G2+ vs. eIF4G3+ Tukey Test,eIF4G2+ vs. eIF4G3- Tukey Test,eIF4G2- vs. eIF4G3+ Tukey Test,eIF4G2- vs. eIF4G3- Tukey Test,eIF4G3+ vs. eIF4G3- Tukey Test
A5YKK6-CNOT1,0.0008060707101829075,0.3592879828041018,0.4373216662269329,0.9301489666291101,0.005324844747804258,0.03385412687476841,0.19196619135819282,0.11872796812115316,0.023278193898418675,0.08824560064533793,0.0005323538292651975,0.00232151996022667,0.01009919536163495,0.006580837987534394,0.9494799099115386,0.07360538750022216,0.4962694188515556,0.9942204737858381,0.9434782388379155,0.019604661495423725,0.14357276537298203,0.6555125537805981,0.4613613732993841,0.7501458018183633,0.1807721542147006,0.287503356673271,0.8496881450596452,0.9641129158650412,0.9998821471779191
A6NCE7;Q9GZQ8-MAP1LC3B;MAP1LC3B2,0.04371722120262221,0.06420611577533175,0.9563040854068177,0.8462751374541784,0.9998821233927812,0.9999999693362579,0.9963905617993493,0.9784152699848008,0.23603595135530087,0.35538569919397633,0.10440994050036778,0.055533042892550455,0.028313976809465458,0.20017687817221042,0.9999347656293459,0.996496691590802,0.9286867749843111,0.7005077218603526,0.9999999056804176,0.9626221100129152,0.7953290221757293,0.5191237497875885,0.99944682273785,0.9993494994539832,0.9556346757276282,0.9991607173453015,0.9988912033889046,0.9602839850647833,0.7684871045325599
A6NDG6-PGP,0.001557947789832716,0.18256667412078986,0.06804450279227137,0.9944119339766809,0.040323086304023814,0.4319526280864071,0.18072735388763117,0.24668423770332504,0.0022923496118605335,0.0747397032716155,0.001527834518666893,0.011713570257670725,0.005096561658279097,0.00671872896613801,0.16649533415492268,0.9997966569983334,0.7863324628662863,0.9906789527309166,0.958162093450595,0.09844803290332282,0.7871721110185319,0.4136247620751844,0.5345233765959575,0.573266287621735,0.917788268903958,0.8220028479187066,0.9922600142086376,0.9993841675197335,0.9999925476469882
A6NHR9-SMCHD1,0.0005776439796484314,0.998710642201728,0.9723373378366961,0.9980738666348937,0.004576324679561594,0.10215150383606508,0.012048955231026226,0.007403644984068203,0.7959489512359257,0.929879999420441,0.002577472524106783,0.05058195748751759,0.006453086622604909,0.004065587509102686,0.9999309456593861,0.013099887453708492,0.3263118902364168,0.037471648808771185,0.022130406293351834,0.00874500783201404,0.2145466435067599,0.02428411708730105,0.014541251371616881,0.27983123027004786,0.9817501124676165,0.999693918814397,0.6758117520591671,0.45740387525603077,0.9997466719886808
A6NIH7-UNC119B,0.06728103889603579,0.997215641318608,0.999972766114833,0.8878418661402918,0.2675625011489914,0.8227474986101254,0.7931968047116559,0.1761929703348386,0.9736456454342896,0.5879327139738055,0.12297913289708262,0.5057371621188428,0.47429052535019967,0.07958874284137263,0.9681680953856074,0.3805989444384147,0.9334301176866466,0.9148605337089134,0.256633994550457,0.8524042256910631,0.9999996685554283,0.9999966198406264,0.6892292112136298,0.9112408219127457,0.930292601614273,0.9999437815468617,0.9999999994401652,0.770925530807494,0.8016240827861176
A8MWD9;P62308-SNRPG;SNRPGP15,0.0009682079754422687,0.3088874424325364,0.5669357638191082,0.7938797737902774,0.010655151874329749,0.027186133999447915,0.21233159372209098,0.09000593268996293,0.027326964496936057,0.04737499959141189,0.0008184953328016498,0.0017097477976464326,0.009530069506438643,0.0045040358416037485,0.9996875866639656,0.11621291539928602,0.3073789064954162,0.9793078459316651,0.7589962683836206,0.06611090278327503,0.17989006832867838,0.8658058380286353,0.5300107771553262,0.9893143716532119,0.34547052688690094,0.6719529709877448,0.7280270199037284,0.9707210101595685,0.9954305222721601
A8MXV4-NUDT19,0.18073321023872335,0.9999999864317283,0.9977195866491045,0.9981672171773261,0.7798486624409251,0.2837033939458351,0.40252959341359795,0.9455154808058716,0.9942355888007551,0.995176276584063,0.7293519277851264,0.2512882674779028,0.35988392175614714,0.9181402475023903,0.9999999999997659,0.9751709948421127,0.5442395978479728,0.7052108484512771,0.9995060560376431,0.9720874996275491,0.53346113543765,0.6942120495811713,0.9993466360611853,0.9496098543188201,0.991650020792569,0.9996664643645142,0.999971564892211,0.7883506038695696,0.9122821600084785
B3KNS4-ERVK3-1,0.43147141996693533,0.6732512776757082,0.9999423973777936,0.989823188074635,0.9815001119027301,0.9999943074525987,0.9999911699441677,0.9996862316723832,0.49639182696175244,0.9700330326327988,0.9821178730948599,0.5460953274379349,0.8032100130372968,0.4484223599842706,0.934701562433145,0.9082789304435357,0.9999999887176645,0.9978068793208719,0.999999987795112,0.9999999941927387,0.9576990479055081,0.9990972464664754,0.904985285059076,0.9370517413242101,0.9975731381322148,0.8729005059517029,0.9992870535378896,0.9999985568328008,0.9944871193118721
B7ZAQ6;P0CG08-GPR89A;GPR89B,0.49464371971426335,0.9926491301704476,0.9999995077219485,0.9939782617911468,0.9967924112827194,0.956748514338325,0.9972154613754329,0.9515414509458461,0.9769644340857452,0.9999999999992474,0.8470098755059594,0.6575538190991135,0.8531563749550499,0.6445799505743792,0.9801154046441132,0.9995354950289073,0.9828864633343573,0.9996223785962977,0.9800960867374743,0.8573109557146863,0.670710247608473,0.8632602919190464,0.6577607742770921,0.9998663429729252,0.9999999999999806,0.9997996111716334,0.9998288528003623,0.9999999999993263,0.9997475335459844
E9PAV3-NACA,0.0009456333394307519,0.030218414816040373,0.6661613056846674,0.9884401427231724,0.048473908400203936,0.6638453149277597,0.5573482197321573,0.6203162954416728,0.004054594681825119,0.08270734071244012,0.00048208186219400595,0.004035766824997844,0.0032627286988121673,0.0036997320462914818,0.29729326716662297,0.41820439092312944,1.0,0.9999980687040759,0.9999999954043751,0.018128949623958834,0.29576261331626674,0.23189359866357018,0.26822078431818863,0.4201744424297569,0.5169247066182237,0.458180219418284,0.9999983337598695,0.9999999968018974,0.9999999551599343
E9PRG8-C11orf98,0.0449941185472878,0.9933489588954247,0.7734855339806614,0.9466441331544035,0.6736139046102678,0.06006529651612813,0.5886805305810983,0.7765735311584506,0.4096164919321079,0.6398611237477413,0.3293586288532847,0.024326552700561388,0.27270181142162353,0.4124279312986373,0.9995694996944164,0.9999987036719065,0.40019726970794534,0.9999226656915587,1.0,0.9961396370139707,0.23365581228109789,0.986461160282722,0.999606217309182,0.490902610420645,0.999999660247393,0.9999983842003838,0.5725500069229686,0.3974408201629974,0.9999130201928474
O00115-DNASE2,0.04892454627870903,0.9999879746418038,0.2897642464488568,0.3398160676115818,0.6016125589480883,0.6809236291654415,0.06975651688580753,0.38901625967401277,0.20884158193863223,0.2470488524460166,0.4648130583039606,0.5391942771904217,0.04943632916845231,0.28550373203404433,0.9999998881693362,0.9946480778820884,0.9838761478626612,0.9309125753051742,0.9999912954697555,0.9985824185607677,0.994032806380076,0.8871900957541559,0.9999999540278429,0.9999997893423457,0.6211419022665026,0.9996998254226841,0.5427274183918522,0.9980497166077987,0.839342686389868
O00116-AGPS,0.33514413383540337,0.9999991042494553,0.9999287365106203,0.9999964614772369,0.9375191934875822,0.33987796044149343,0.9990165701738005,0.993640295847559,0.9988879102157593,0.999800402268581,0.8786244420318851,0.27375771610737043,0.9938711788723694,0.9773435964857541,0.9999999382281864,0.9913310923594149,0.4959069076400281,0.9999993992344609,0.9999100497578447,0.9798045498761189,0.43584157487520037,0.9999752609929633,0.999375166768128,0.8701145114036872,0.998178788394406,0.9998549869727698,0.585074012464004,0.6851130386267954,0.9999989406397761
O00139-KIF2A,0.02544108239579004,0.9648071820095158,0.9980732370953039,0.999999999502928,0.060321949666583774,0.47713041416888513,0.9984307648968632,0.7981216971056934,0.7558436791305785,0.9748701040127319,0.017810387975780606,0.15042887108753988,0.7653539356970143,0.3240830455718927,0.9964195387856019,0.1278297197132804,0.7785360642363242,0.99999999999988,0.9781211298548466,0.055665784520376294,0.4471446403353778,0.9970093290067319,0.7677856833314062,0.6902136993238763,0.12473849552739047,0.379617967083813,0.769184877950444,0.9970899884395437,0.9755618395871345
O00148-DDX39A,0.023166788596806303,0.9908152803980603,0.9999922637193557,0.9999999179147786,0.03200971470458713,0.9323187436191427,0.9937496998887722,0.9807966045214735,0.958284139687019,0.9781839493181911,0.0127255593631459,0.5878268374481249,0.8000621864615778,0.7212921428519248,0.9999999497560077,0.043964013476600616,0.9807237837548531,0.999580546322316,0.9972928618942236,0.037701798116206664,0.9622854459366521,0.998145847677621,0.9921818581367672,0.13422104484519082,0.07905602622602848,0.09698957227520877,0.9997929508314592,0.9999921331108345,0.9999996811955291
O00151-PDLIM1,0.2388773954770482,0.9923644800232391,0.9999999963244551,0.9999891204544655,0.9734157026776229,0.3894327412856329,0.9994186181418587,0.9998548958134366,0.9860492002211017,0.9995032771960646,0.7049293723273072,0.160505702570083,0.9030735220749074,0.9313669346817087,0.9999308237968291,0.9838697874249703,0.4264581120944738,0.9998310584436216,0.99997105278677,0.9122415036994681,0.2871719789122349,0.9916455226731753,0.996137801697049,0.8471305573581465,0.999666183471045,0.9988756311287891,0.6270323932295518,0.5780316566140745,0.9999999924393496
O00154-ACOT7,0.00022049776987593506,0.08682319968257945,0.6940206810257642,0.9983796052254665,0.0028423819566690822,0.03341551721739633,0.1058125998276549,0.07385082176297986,0.010828232917713176,0.04198602149375352,0.00013246336755345922,0.0007718530884792685,0.0018081368112266016,0.001378373957124257,0.9344825835792291,0.01868667412439151,0.281422448886012,0.700155494810215,0.5527889728625741,0.005188796492010872,0.06874247936930056,0.21755034896397896,0.15314950645073633,0.45107922874114603,0.15447942287191785,0.21938693368553952,0.9766035856128115,0.9971251085675074,0.9999845120461741
O00159-MYO1C,0.0005011739422802016,0.2628437898527278,0.39960217067019144,0.8773894366830564,0.004255054335250641,0.013185220430309563,0.33140769948097004,0.17804193203061203,0.015236480134932617,0.051019212435461814,0.0003560735224492628,0.0008539946813810317,0.01251644996988277,0.006966310611497106,0.9649393194419713,0.062800739134245,0.2264847042325242,0.999999559151746,0.9952819749802634,0.018514639159798674,0.06513750745245706,0.9263711749421326,0.7083246017438335,0.9596018789450208,0.07776552501767164,0.14996685368949092,0.2772026783018797,0.4895201110809194,0.9991611247906846
O00161-SNAP23,0.08278235568273018,0.9925187454877004,0.576253520980245,0.9999999998799739,0.18580666014453373,0.8670159041840019,0.982658071610512,0.7313111634098091,0.26035194268969053,0.9890380807542871,0.07264777859895943,0.5015205408372791,0.7434998442806848,0.36727840148458324,0.6032419011768958,0.959452915995438,0.9979992578502501,0.9499576351012354,0.9999778999098303,0.19812362609948464,0.8864893033927458,0.9876252939454689,0.7572785343898654,0.7396311875371419,0.49773665401161427,0.8733696236319126,0.9995481433117781,0.9999784163868775,0.9910198095044936
O00165-HAX1,0.09934521284717185,0.9918569423295421,0.666260866059982,0.5037530870400773,0.5481643760373027,0.9671197133464872,0.937308379093998,0.24085213940410832,0.3145252590426656,0.21606299150746966,0.24059411256636198,0.6797778320028842,0.6061489568047937,0.09377081120428499,0.999967700634375,0.9999965729177512,0.9901422511349608,0.9969084405761753,0.9666924689554628,0.9999999949917591,0.9429845106083382,0.9708119683933468,0.9960997353195191,0.9619203941994183,0.9824529669899391,0.9919114943249715,0.9999998744728951,0.6649423252926635,0.7374189429389234
O00170-AIP,0.03959284356069723,0.09663791958915569,0.3259409821182281,0.08502379934276316,0.999999988191013,0.4441435988717324,0.32907401824892135,0.38398951410036786,0.9654202711080997,0.9999999877079352,0.08508623036969076,0.8908646674974705,0.9639361004346373,0.9331939175711593,0.9447176772870085,0.290276832267242,0.9999845462680417,0.9999999999999997,0.9999998335879905,0.07486633162014622,0.8524159479337519,0.9427069771431618,0.9030784316003894,0.39944292200563825,0.29313603760855156,0.3435437135767383,0.9999874024469324,0.9999998982167784,0.9999998894786182
O00178-GTPBP1,0.08248887629788743,0.9522379028399917,0.9999513670405122,0.9999999487143776,0.2329482655800189,0.5431936276371596,0.99807431508141,0.9393142514015113,0.8444672363287387,0.9206191089906296,0.061795712359180355,0.16412344270279233,0.7237013508187358,0.45929378857518055,0.9999978782116097,0.34519484829103,0.7173507019949144,0.9999920756809062,0.9904870788002607,0.2701714503910484,0.6070367196715012,0.9995611781226305,0.9655614118267772,0.990762481648416,0.45534777705995355,0.7194078031537676,0.8392131283189272,0.9804572640776937,0.9991529909298521
O00186-STXBP3,0.019045566002826204,0.9994419228731839,0.9732988896710124,0.9952316877315075,0.08332595198826931,0.12682488954994542,0.12238144374283233,0.8201202142194643,0.8299480645279576,0.9221365650670718,0.04509492677288174,0.06843055282948052,0.06603063487656258,0.574972219534234,0.9999932069077913,0.26867335112884505,0.39185803876209,0.379987822065045,0.9992568156123356,0.19828299821813955,0.2952225722824853,0.2856454615623444,0.9915657546677975,0.9999555444112158,0.9999755964466538,0.4720919348159257,0.9999999999983332,0.6400883721429989,0.6253159672290864
O00193-SMAP,0.0003890168546247815,0.8578948938706179,0.26157839392306637,0.5445465892806933,0.001811937970167099,0.0036064596436200524,0.04409266393219513,0.048861256487679805,0.04766008654854592,0.11242172609368872,0.0005255465375870738,0.0009611244087324167,0.008733848598367122,0.009580800333613304,0.995639660457232,0.034822367436698975,0.08234688276070778,0.8319215293319526,0.8657669076455276,0.015361765637285973,0.0351173228079652,0.49203092068541165,0.5326756903539951,0.9953738888100744,0.2079111604482713,0.18793315098690078,0.45502332472558116,0.4176690024517371,0.999999997088216
O00203-AP3B1,0.13247044204410025,0.9997488004690946,0.9999992890257462,0.9998754833727813,0.42198744955579637,0.4918185137116712,0.9999978103150605,0.9999999900794417,0.9999935351937415,0.9999999999652469,0.25934375271139243,0.3091036180437172,0.9968330324377699,0.9990624578455756,0.9999982690982554,0.3463369073431638,0.4081492606856634,0.9998594522903274,0.9999861849841917,0.2730992538417546,0.3249543900366135,0.9979318129062863,0.999457916791141,0.9999998097440912,0.523084625645166,0.4669964993787362,0.5996232295192572,0.5404119725172889,0.9999999691757242
O00217-NDUFS8,0.0636890449513045,0.9693457157364489,0.9999893017724241,0.9999998783467284,0.7042525006725425,0.9939338499150416,0.9931585964895888,0.13815287563595624,0.9039268780354588,0.9866165577617948,0.26796009578416125,0.706277691980618,0.6985111742861236,0.04081269809240706,0.9998206822137823,0.8332287414336454,0.999666335594957,0.9995868916486996,0.19314302796685479,0.6311911058339958,0.9834937156761121,0.9818755635042767,0.11572612917111513,0.9687090489735158,0.9710987106777599,0.7948255766898438,0.9999999999999793,0.3300237407692461,0.33571976403462667
O00231-PSMD11,0.0008922781811850024,0.07740777365353224,0.7033289976817726,0.9999999996918648,0.023471969063475373,0.13397493930734683,0.3142230723121895,0.27399004373388836,0.009970256858973015,0.07178426558617357,0.0005540133191632712,0.0019857104724207986,0.004036177627165238,0.003570493350776638,0.733683362392282,0.19419321625303354,0.7841822093909321,0.9864261746615547,0.972533662199163,0.025225689630762438,0.14439943080881656,0.3363108769022518,0.29381016938251114,0.8446866783477649,0.4965254267934457,0.5553257902850758,0.9947919468250986,0.9982815393393355,0.9999999644482467
O00232-PSMD12,0.0011953056511228544,0.16925540882691803,0.7539120259745362,0.9999999983902271,0.02130743430855886,0.10316355946941247,0.3203139577911207,0.167655345085162,0.02316616392948101,0.15403508481504213,0.0008900456734290962,0.0030002185623690947,0.008033935218867638,0.0044785749298017485,0.7903533452308176,0.155183136814542,0.628187398649112,0.9773086841286303,0.82046040981308,0.023332530616789193,0.11350959405161898,0.3489043477588063,0.1841252852346894,0.8931826740577488,0.45027823442516,0.7228606252236877,0.975769646434655,0.9998784931133436,0.9989539501832305
O00233-PSMD9,0.008969456548878737,0.8619577908311764,0.9782869806390931,0.9999999998172394,0.03261948213605881,0.8611745516553685,0.15693068174649438,0.9673333273497442,0.420885791407861,0.8392812928170841,0.006742923557559455,0.25303095415988297,0.02879843024386175,0.38845200398617663,0.9844965609781888,0.10153307498257935,0.9996711267348808,0.45088890858365394,0.9999999984886765,0.03491870664273122,0.8822685699534305,0.16814081745139298,0.9757253942470667,0.17855023486983446,0.899260050533907,0.11162198094516884,0.6777081134349714,0.9999007132448652,0.4863102483991968
O00244-ATOX1,0.7722624093305128,0.9984132244099875,0.9947314309831968,0.9999999997107709,0.7809087658588574,0.9964767532794727,0.9425270250378109,0.9242830349044706,0.9999999411363983,0.9991956800624646,0.970344351457434,0.9999999974988067,0.999097064194826,0.9980517271756905,0.9968750931419795,0.985925958251998,0.9999999999489416,0.9998478064936497,0.9995692779252401,0.8084615206709407,0.9980128040735964,0.9557344680234735,0.9400890322141396,0.9811858722068153,0.999731508010541,0.999913915637055,0.9996887322267339,0.9992144460815553,0.9999999991430638
O00264-PGRMC1,0.03460202882837828,0.9573695998544588,0.9679569821119136,0.9278579914597418,0.09211895340591203,0.27594501692418283,0.7660642754610578,0.5798819598024959,0.5387573252526272,0.45062692790587455,0.02536963067204634,0.07628168364144405,0.2864130586456487,0.1849927504501535,0.9999992807966438,0.30680863848974615,0.7213328049338844,0.9981208764360011,0.971524975180768,0.37642894479123623,0.8093245764353341,0.9998193009164997,0.9908799717358574,0.9806859294588213,0.5689162054940113,0.7556347980449521,0.9507103862433197,0.9946589462819929,0.9999202113519313
O00267-SUPT5H,0.0013154910404426247,0.43870565152826824,0.7426824582662013,0.9922703450103854,0.007796602388603691,0.09041357801591743,0.09876521664928262,0.28358885487173446,0.061920142659431465,0.18412457010794536,0.0008493127837474468,0.00636994164129201,0.006875585339428336,0.018240180969236852,0.9829385329245646,0.05324375998884878,0.5857508842124399,0.6220277813139946,0.9646957226516827,0.018464716559471572,0.23072172459335882,0.2508967288219349,0.6160602814406617,0.5267246065467048,0.49232747210388383,0.18648528676780018,0.9999999990776948,0.9759079128412884,0.984120527887068
O00268-TAF4,0.25050388507406873,0.4269215629866703,0.9999955953133409,0.9999999993322913,0.9987007607279575,0.9999999999066004,0.9520274509698412,0.999999988650108,0.32958118455363006,0.3977106978133905,0.22583993403844727,0.4047506277946801,0.9203151618961298,0.3835996545641689,0.9999995507486521,0.9999644693066108,0.9999991515119339,0.8833331574170942,0.999999901553063,0.9994191316331896,0.9999999999999641,0.9362388071896884,0.9999999999947252,0.9992841149293696,0.7416122545994775,0.9996307125242558,0.9403724031643501,0.9999999999141421,0.9272727842955573
O00273-DFFA,0.00011273090438658808,0.5203967574208561,0.10093347371531203,0.2530601953951699,0.000885158728086699,0.002163286285713939,0.005894965120399442,0.008825177510526805,0.008468972308625755,0.01993228586521978,0.0001650165563225059,0.0003457742288230925,0.0007880252052756553,0.0010970847346791768,0.9928407083151282,0.034862410126572874,0.11481590915893314,0.3703194921186719,0.5388331227677109,0.014332254012061063,0.045133651224883886,0.1531249549896122,0.24013233083139796,0.9723523206580477,0.5865088875841649,0.4096956766599822,0.969153638806147,0.8688964994858499,0.9999150119691234
O00291-HIP1,0.058743281395053096,0.7180538189001779,0.985751300637614,0.942978885931878,0.8341415902481258,0.530342142146028,0.7966566588758741,0.9999474776033953,0.3220121740621644,0.9985947278421335,0.15948317873184958,0.07407831992131897,0.14362093160887723,0.5419269853608263,0.5766423710127495,0.9982795854206634,0.9184100957729762,0.9961160705163877,0.9993745534061278,0.31518780855459594,0.15111905462110298,0.2860585932276417,0.8254195128308344,0.9977870529896613,0.9999999967091494,0.9476929955625651,0.9991204169624632,0.7062926561567966,0.9263556885785207
O00299-CLIC1,0.0003051589086250683,0.14625540497809952,0.28156076486488324,0.8458759294410847,0.004353757922896606,0.031309967403009065,0.03625348790211258,0.03958401231354214,0.006248097651222029,0.02562729468932823,0.0002472494074086118,0.0010679914170064198,0.0011921179993232833,0.0012736316841450712,0.9078677650019418,0.09559154361185573,0.6663001966313795,0.7276311810732425,0.7629681248729075,0.02089693325319708,0.17949700302258675,0.20784154136532262,0.22659815409504136,0.6863010608218234,0.6241957895924137,0.587256215604512,0.9999999614427627,0.9999990118115251,0.9999999989565147
