Protein.Group,ANOVA_pvalue,eIF4E+ vs. eIF4E- Tukey Test,eIF4E+ vs. eIF4G1+ Tukey Test,eIF4E+ vs. eIF4G1- Tukey Test,eIF4E+ vs. eIF4G2+ Tukey Test,eIF4E+ vs. eIF4G2- Tukey Test,eIF4E+ vs. eIF4G3+ Tukey Test,eIF4E+ vs. eIF4G3- Tukey Test,eIF4E- vs. eIF4G1+ Tukey Test,eIF4E- vs. eIF4G1- Tukey Test,eIF4E- vs. eIF4G2+ Tukey Test,eIF4E- vs. eIF4G2- Tukey Test,eIF4E- vs. eIF4G3+ Tukey Test,eIF4E- vs. eIF4G3- Tukey Test,eIF4G1+ vs. eIF4G1- Tukey Test,eIF4G1+ vs. eIF4G2+ Tukey Test,eIF4G1+ vs. eIF4G2- Tukey Test,eIF4G1+ vs. eIF4G3+ Tukey Test,eIF4G1+ vs. eIF4G3- Tukey Test,eIF4G1- vs. eIF4G2+ Tukey Test,eIF4G1- vs. eIF4G2- Tukey Test,eIF4G1- vs. eIF4G3+ Tukey Test,eIF4G1- vs. eIF4G3- Tukey Test,eIF4G2+ vs. eIF4G2- Tukey Test,eIF4G2+ vs. eIF4G3+ Tukey Test,eIF4G2+ vs. eIF4G3- Tukey Test,eIF4G2- vs. eIF4G3+ Tukey Test,eIF4G2- vs. eIF4G3- Tukey Test,eIF4G3+ vs. eIF4G3- Tukey Test
O00422-SAP18,0.004557939969158084,0.012723662530667257,0.9836193461273338,0.0867660135843471,0.9932668267627666,0.22567355339310324,0.15831992366528036,0.2211761141722668,0.004902135011186082,0.7650718101691523,0.03043945595606301,0.3877558214571416,0.5207397374567805,0.3947888475313803,0.029665505322044372,0.754750906999379,0.07701238501499075,0.05358202863074757,0.0754122151648483,0.21706457437701598,0.9913966451604733,0.9995175928972094,0.9924089732514548,0.5092388688473147,0.37806506239762727,0.5010845229340022,0.9999831181252505,0.99999999999996,0.999988727326787
O00483-NDUFA4,0.05394190446875274,0.7994392615912334,0.9691751678008067,0.10158878640472313,0.9800984110012405,0.9999913721396682,0.99968756405359,0.7694832563302666,0.3348512662759662,0.5725294391844672,0.9977931621242069,0.9038571959503828,0.9537795373702015,0.9999999995375297,0.03018662532118188,0.6167141973303264,0.9063029848253814,0.8364083334607382,0.3115580185445441,0.30375161085545344,0.14115902487925258,0.17786587435960732,0.6052481889290117,0.997244520603207,0.9996927678450099,0.9959893901335558,0.9999991765517698,0.8819063699295809,0.939197030329983
O00487-PSMD14,0.002031826403648552,0.120332902143238,0.4637839243117018,0.0519235399900978,0.3983754738763491,0.1327304679926078,0.19587018149766378,0.9848199482659751,0.008682572238156938,0.996167610587848,0.9640830836725214,0.9999999980277279,0.999870028896462,0.04140558790554083,0.004215500966769703,0.02797036217414084,0.009476262505836885,0.013547980250199765,0.8754852222953593,0.7179885467328504,0.9926795180946948,0.9530498984099007,0.018431446894399572,0.976218346660037,0.9977554374313302,0.14575975746290615,0.9999706137055973,0.04561693332151451,0.06752249491358364
O00541-PES1,0.05917764473729386,0.0754623042664222,0.9999378453466804,0.7125410561176171,0.9999945698533964,0.9531012194954771,0.9318033505721616,0.9999997702800243,0.04862580619317658,0.5431589034246361,0.10272401727019764,0.2799132231837147,0.31023313301887256,0.09170699345463718,0.532112844704377,0.998099957504366,0.8408901344001707,0.8017993037721016,0.9993199423861852,0.829223475804924,0.9974986089165377,0.9990368450876284,0.7885700355802252,0.9879673681990151,0.9789472678172376,0.9999999947093827,0.9999999951644984,0.9788054754604895,0.9657306200530782
O00571-DDX3X,0.002383925059324582,0.011562959678300233,0.99194333550727,0.03960540970553361,0.999999999998453,0.32028388467700053,0.9810132310125935,0.9999999951309227,0.00500710083734246,0.9584309143636769,0.011940421637139376,0.25094716641087733,0.03305104051581653,0.010450924854036758,0.01588146170663962,0.9901013188808537,0.1276788520204999,0.7311780668206241,0.9961054599771029,0.041005000901087385,0.7073565584045987,0.12035699417618906,0.03549666089637582,0.3306541167621275,0.9840276152635904,0.9999999669653845,0.738791146301842,0.289141425034779,0.9688189299428187
O00762-UBE2C,0.022571835372996386,0.7284241952968453,0.06209794393560286,0.46184635606357904,0.032579867761289405,0.051484514670518844,0.03545097146284848,0.10214494583245493,0.45281081152065117,0.9991122417555869,0.25363176098404117,0.38676574754420734,0.27511663368883743,0.6507342941872238,0.7186071173840305,0.9991849324628559,0.9999998163380822,0.9996727938207957,0.9998622679073876,0.4560827436928646,0.6413667181204514,0.4886760136251874,0.8928424681903226,0.9999108078070207,0.9999999991802645,0.977555645703182,0.9999776213153306,0.998902837042696,0.9852275366332118
O00767-SCD,0.3999494304207576,0.7305559197888538,0.9999982028401307,0.9999990810389611,0.7411836809975523,0.9841783181261732,0.6598615569320583,0.9868492320054936,0.8288879012935756,0.6332875574444565,0.9999999999997812,0.9899060856956835,0.9999998966550774,0.9876978383735965,0.9998575093933458,0.8379880026846748,0.9967946651154534,0.7653468428133263,0.9975589826327577,0.6443417943052551,0.9559895978669566,0.5621076080967616,0.9615448342655287,0.9913464666981033,0.9999997204451799,0.9893722562967983,0.9758854363636393,0.9999999999982727,0.9718086098755131
O14548-COX7A2L,0.20047170836792638,0.933057870516352,0.5146316315057773,0.9660058045598081,0.9999979738768917,0.9999981084530358,0.9999999412490265,0.9999603055186668,0.13830296018391108,0.9999998004467404,0.8630597939274709,0.8638841895923247,0.9616428971328917,0.8142132135437519,0.16704377757141875,0.6226118748395006,0.6215177305049675,0.4537771766660851,0.6828517430787331,0.9159156393218719,0.9165522240061628,0.9833298958362262,0.8766578368428736,1.0,0.9999503614729768,0.9999999689003919,0.9999523928922738,0.9999999647507916,0.9996532238442518
O14561-NDUFAB1,0.020153168342428925,0.048259835053430566,0.9725189611805304,0.46455545525073727,0.9997346574243103,0.9999823385063236,0.9997836467329072,0.997991957542334,0.01527889510508973,0.6113861786501006,0.08346842781272357,0.03368918733710913,0.08206779515611895,0.10263472032397403,0.15444231231208472,0.850089381673562,0.9964225875556819,0.8555338865209223,0.777013342415639,0.6853213911435424,0.3403668445854291,0.6783872503816812,0.7676908883429414,0.9936845388324007,0.9999999999999912,0.9999996560214124,0.9943326811892355,0.980439181497776,0.999999406824949
O14653-GOSR2,0.01862885329716549,0.5580021963080292,0.5843286194723859,0.45261796659025344,0.600546590774465,0.9999816012863366,0.7385558864163806,0.9987124432312879,0.05734758524628625,0.999997679796875,0.05964997813994999,0.7091571348625961,0.9999375366757485,0.8357164609804852,0.043802941242011784,0.9999999999966207,0.44112175495527084,0.08916270284474981,0.33046188862309045,0.04554503882718275,0.5972545579722328,0.9985938829432416,0.7345803180956376,0.45556546461634695,0.09276629452367313,0.34235311803849766,0.8698980314812361,0.9999902807587175,0.9505197506037785
O14737-PDCD5,0.0029451300021245434,0.019881174723935136,0.9466067767498731,0.07978465156431314,0.9997060295559952,0.13019839784263232,0.19127431833286967,0.9048391984555093,0.005785995922578668,0.9370212736438199,0.011852051151935772,0.7933301512702056,0.6377625420698279,0.09175504409852153,0.020837441605331297,0.9968854834165024,0.03333831980784352,0.048875411303896055,0.39453353948611325,0.04576193935968398,0.9998761621311061,0.9950227777586126,0.3612166733060167,0.0744690230285141,0.11001479392980162,0.7121579594179845,0.9999730601466128,0.5382449271827736,0.6978353003747779
O14818-PSMA7,0.009001075153920624,0.13023819030897754,0.5359555042888893,0.25453650818503293,0.9276481136837074,0.959027335928221,0.9999987324273331,0.9135300699845714,0.01101852657354152,0.9988918962604567,0.030440096506918035,0.4381134258365621,0.10152798397916529,0.5246405022860396,0.020806988201410248,0.983718480291003,0.16800564398159457,0.6376539379269326,0.13399039008121894,0.05982700001600172,0.7118902549631555,0.2004989782718576,0.8004400394536423,0.454175173919139,0.9703351845272059,0.3748441674096904,0.9083714142837129,0.9999993044699873,0.8410337325415101
O14908-GIPC1,0.006797555755457856,0.031133363910317957,0.764686290809603,0.6616408363783326,0.9314550544331988,0.9999803145948125,0.9999948421227633,0.9999993330460567,0.005108826445238024,0.2829915437060052,0.008135496581529567,0.02178663714080864,0.04196424517371822,0.02501547984564667,0.11502078143546801,0.9997679032247294,0.890435189888863,0.6411861563430733,0.8463267219508644,0.19591760794537372,0.5104020203095473,0.7835426547195528,0.5682267326177857,0.9844332026684728,0.8482306270122187,0.9697636773781038,0.9989832850119398,0.9999999704292554,0.9997838141527268
O14925-TIMM23,0.08417673991282253,0.6857065013631278,0.9699063419516789,0.9826864239731256,0.32124943518908833,0.9999999367642711,0.5165158306005084,0.6605596887120223,0.25784945186050123,0.9835224826151537,0.9906315407914082,0.7507248600199532,0.9999588893997982,0.9999999999288978,0.6310876047285727,0.09840402719612162,0.9447680388545382,0.17283844153549655,0.2433733548882887,0.7325293277522993,0.9928759884708178,0.9192846865796704,0.9779524394156054,0.37083731214956195,0.9996781382161506,0.9935142231791251,0.5814004085613579,0.726500304769579,0.9999860035391666
O14944-EREG,0.7978117409078076,0.9999949787122672,0.9991881171472276,0.9929121149778083,0.9992768564807545,0.9999954863961885,0.9515954402635808,0.9999999960513078,0.9999871127873691,0.9673969553818792,0.9999898013048237,1.0,0.9871446905078439,0.9999997607149126,0.8974595564594972,0.9999999999999993,0.9999858876824348,0.9988729876972116,0.9997479456893777,0.900608181560133,0.9680144388471481,0.6471652447938187,0.986835401471545,0.9999887944834523,0.9987463851906302,0.99978157024199,0.9868210628743809,0.9999997978329179,0.967987487137441
O14950-MYL12B,0.00015289475348023195,0.0008943933948988292,0.13738284770464537,0.046612301488322405,0.9988041778223632,0.9988671305238342,0.7757424286768702,0.8605791097159243,7.28871681321408e-05,0.07615274752617429,0.0005518335880951852,0.0014809779256521605,0.004025482906027222,0.0032991746765317354,0.0013748097279435711,0.26980583085934473,0.06894408893168447,0.020014188229590557,0.025205691964049426,0.023708450420120264,0.09269248293406673,0.31798655895432026,0.25405644634483193,0.9440288787847134,0.4955155230848639,0.5923827489878124,0.9634214335359971,0.9880281590592026,0.9999989488701715
O15145-ARPC3,2.2442768545964424e-05,8.579167685196509e-05,0.19619826657697947,0.8372093488714916,0.675735436090793,0.8342158709075694,0.7915889699655254,0.9999946672166351,1.3917309286570756e-05,0.00024291059263381598,2.75815465275997e-05,3.372215947194945e-05,0.00026310707068755157,0.0001017288251987658,0.03335461067051948,0.924250000882366,0.7996848103689215,0.029443794057674055,0.14505612158939174,0.14520484331499905,0.2175189228308635,0.9999999871682652,0.9244838143059544,0.9999603341337925,0.12777001490673745,0.5497021513657884,0.1920464800768945,0.7187645473235935,0.8921465750700273
O15160-POLR1C,0.013817532355419701,0.04145428004108831,0.9679460657896343,0.7316170904537003,0.9835688838743324,0.934018932319818,0.999718971401377,0.9999234156540909,0.012816074346188921,0.31629796459239223,0.014688105848110866,0.17299769444176794,0.07188500170861867,0.026623380442776234,0.2825865489637639,0.9999999652677529,0.48885673653015904,0.8362636190120003,0.9975842598570138,0.32367116523677464,0.9993273188609654,0.9159603081425693,0.5454709624355476,0.5470932191605057,0.882835068200541,0.9993541915204252,0.9949705556363626,0.8005217694774021,0.988985081688759
O15173-PGRMC2,0.018915779601726,0.03097315825205904,0.9780908281407219,0.8081679930930399,0.9999999747231622,0.9994664421627666,0.998627357447697,0.9723185661304088,0.010587428645483232,0.19753266466946495,0.027011724074055832,0.05654039011058942,0.06237424294984506,0.10168433217037176,0.3666458225301884,0.9892913883128678,0.8463429628275547,0.8124985688072479,0.6187448332314698,0.7548683657912353,0.9648902893521423,0.9768550921891719,0.9990525508002193,0.9980238226777963,0.995846263366551,0.9518879306842465,0.9999999979874125,0.9995931271649147,0.9998778773064827
O15260-SURF4,0.04393740115915409,0.15423013171643463,0.9484427242254181,0.8979520797221958,0.9991095106822179,0.999927489226459,0.44649207423742476,0.9314731606226192,0.03977806983993726,0.6183611531417275,0.2918973769377444,0.09831130610747185,0.9777312948903331,0.5614274927341538,0.38915765719978823,0.7497291583402785,0.9939436482999078,0.125087236131451,0.43744144899438386,0.9933985916075814,0.7443727478422094,0.9726285663483428,0.9999999778577814,0.9810753489839998,0.7117652631854785,0.9974972254657238,0.301402453626486,0.7974641219310289,0.9527896785865673
O15269-SPTLC1,0.0006385607383932555,0.0014326346461279726,0.7206937352574767,0.3668536218916537,0.9958258846058636,0.7835363303794021,0.05876374868005363,0.3379960862791057,0.0003352347714182802,0.01812444985126882,0.0027720237396797742,0.006837556442246262,0.11499255507354134,0.019776100485956905,0.04755226073266572,0.3879555191990549,0.13958072995270465,0.00810496150260498,0.04339354224684244,0.6945213401847996,0.9841526015136883,0.8028938734243372,0.9999999986897655,0.9838227651978965,0.13789704139775572,0.6564053566357633,0.38390131574876585,0.9754606899976432,0.8354912780457311
O15371-EIF3D,0.05820877699972673,0.13713464489316196,0.9981406467633137,0.3875588757671724,0.9999932741465192,0.9466154268077782,0.9437169492324644,0.9937773715014829,0.06499919596710879,0.9824428146748595,0.09984398411118789,0.4846806517154574,0.4906365863199498,0.3290051502568193,0.19417911292984802,0.9999486556244829,0.7125922771969395,0.7062784478061856,0.8771829606510535,0.29187208131230946,0.8993701463514069,0.9034712793477275,0.7441589530949617,0.8686009022099414,0.8637996257033304,0.9683824342268595,0.999999999999995,0.9999209910118038,0.999901265134101
O15400-STX7,0.005629011981027605,0.011032160668513091,0.9949115689979401,0.11162387125432194,0.8659255338321663,0.6889276110104683,0.1911350522797821,0.12866676579346492,0.005096825610781508,0.5991454216349876,0.05565624005427561,0.08975209393318928,0.3927200683787788,0.5413631630935498,0.04627090973169168,0.5238420089763589,0.35331864955976866,0.07946090722806132,0.05327136562310841,0.5314629704431177,0.7267768222046675,0.9997546404193306,0.9999999740280138,0.9998937228189227,0.7524301521287806,0.5889505912059602,0.9101884574519837,0.7821941543305577,0.9999674246490328
O15479-MAGEB2,0.010780775162199102,0.12119625611671359,0.9785684934650616,0.9947816597967912,0.9999935449956746,0.9858830041407678,0.05651037326231145,0.34609822683200187,0.03887926057958069,0.28663787436810095,0.08835139073415954,0.3346064327607481,0.9978733991580153,0.9829103979167492,0.748313548100008,0.9965665051454397,0.6797933145267139,0.01867456389769473,0.11557187557003679,0.9719945582601063,0.9999999105571459,0.13702523982345027,0.6809236285718274,0.9464024791720819,0.04134978066778039,0.25917144411163606,0.16215391173373483,0.7493941005896108,0.8125614558358404
O15533-TAPBP,0.10895584068279536,0.9691631214154754,0.9299216261496545,0.669275505867719,0.8999994253069347,0.9620775282170345,0.9984733910229985,0.8008724270472708,0.4850951631669017,0.9896641740349141,0.4389972149162531,0.9999999999776426,0.9998538481433508,0.9991013884725234,0.19809785495109067,0.9999999899492484,0.46555470102555996,0.6880812134766773,0.27239781685515085,0.17547554466057902,0.9923575332019695,0.9195983899689864,0.9999905627739512,0.4205474660435372,0.6369100520609894,0.24234042277086632,0.9997216260227629,0.9994641442970528,0.97602457479678
O43169-CYB5B,0.2749520395873091,0.5195334847184903,0.9981598013207761,0.9994501404281368,0.9969245018938141,0.9789156566001701,0.6144264153334524,0.9125807396394603,0.27444755480692806,0.7686651332420356,0.8393477675650679,0.930340339742521,0.9999991685281697,0.985513977174909,0.9484871823426007,0.9058632228087302,0.8030948669622942,0.33992630389132805,0.6480767688985758,0.999999761889405,0.9998084367062893,0.8520947213852124,0.9937424696504262,0.9999917660080864,0.9086074304892998,0.9985320233820079,0.9700345260056277,0.9999722716884001,0.9965428437731435
O43172-PRPF4,0.01963477245849186,0.027374265047998447,0.9968783139961946,0.9976102231659586,0.9999988291795925,0.9251642007147441,0.9999073969525668,0.9999999999983984,0.012760385188259282,0.05869769586596063,0.03475354969583677,0.11801101226696287,0.04320744966615231,0.02832796782052882,0.896789079348677,0.9856636368487139,0.6422437609210048,0.961416898716805,0.9959671500636957,0.999787020144192,0.998772894389412,0.9999944000180336,0.9982061898404687,0.9685642831885957,0.9999994265937251,0.9999996013344595,0.9891205752857951,0.9329075798348105,0.9999453060624865
O43175-PHGDH,0.0326244104868656,0.08163350943959125,0.9654529914363215,0.9505866258449043,0.9986279870521535,0.992129448495389,0.9999998252095084,0.999964704448773,0.02381933755568444,0.30501480356106303,0.040278910072889085,0.2097863787242744,0.06769531771275217,0.0544553258765722,0.515210195813442,0.9997571768534029,0.6770529495236137,0.985160071078346,0.9959934736159581,0.7358493898189548,0.9999693756033995,0.9110228935827063,0.847828756862681,0.8765020148258204,0.999806642780048,0.9999948856748722,0.9788674777851595,0.9491005407322349,0.9999994895469636
O43242-PSMD3,2.1193667203819132e-05,3.3850246187627775e-05,0.7637575346490455,0.4487396988457657,0.9999999999998139,0.7513850154395134,0.5364634450486587,0.9999999815565398,1.3386771748447046e-05,0.00015039323785681624,3.428955081585805e-05,9.75863167158586e-05,0.0001316489423806022,3.619794109677166e-05,0.06717206825505873,0.7536100843205458,0.1431423312559741,0.08446384060138945,0.7100521505794142,0.4583477207575736,0.9979786181082376,0.9999992935607627,0.49973504250941314,0.7615580860202503,0.5469137548948152,0.9999999958635175,0.999796354895434,0.8026724738340668,0.5913067461793591
O43278-SPINT1,0.0069187051361588115,0.21190687076584402,0.09485109747290132,0.9479986245805957,0.6113545897503881,0.9999919818851604,0.9884341910603153,0.9999999791147226,0.0033785442979477054,0.6603370450232083,0.020679193354040226,0.15403473180621485,0.0771184170257373,0.1853398594576834,0.024739145418335995,0.7369416092911165,0.13139818859273777,0.25806754937007437,0.10889626622589299,0.18886697505260586,0.8684007361624593,0.6038496439575063,0.9193973728305048,0.7444575056549863,0.9512107323740375,0.6682978270487496,0.9988327149738684,0.9999998190345085,0.9949674344631604
O43291-SPINT2,0.004419761973701894,0.6272010701427644,0.028111427190225302,0.9999936388530042,0.31046929295883696,0.11948761281632114,0.884823706311849,0.9954386012579308,0.0035274984490147876,0.5001107110937324,0.03166611951272058,0.01248431170103359,0.15031555497842297,0.31348806654642536,0.03818659182388473,0.5766064081589615,0.9285238465038197,0.14193404600869064,0.06589455654812393,0.4095623404414085,0.16340592755140104,0.9556373701908649,0.9997300715050473,0.9902813389857242,0.9026858290546133,0.6228063627718604,0.5332665426098768,0.2776748787516494,0.9977971222444717
O43324-EEF1E1,0.0004747170299396777,0.0006714568802070886,0.9368660317483889,0.5849739450618353,0.9999999999964637,0.88221135672345,0.832376537182798,0.957457979397791,0.0002640105914897273,0.004239683185313758,0.0006532621850836584,0.0022491785662011043,0.0025466258445023815,0.0017352282757385762,0.16751896645501096,0.9446317535579796,0.3514077031602003,0.3049566516951615,0.46658357974793085,0.5687469557625209,0.9974698356147172,0.999375731523776,0.9805669861419367,0.8704167868360814,0.8185694406112977,0.950862742037371,0.9999999469923467,0.9999902284139653,0.9998697368660091
O43396-TXNL1,0.4876823540540206,0.7484921349209253,0.9710537803993033,0.998223770083911,0.9999999999661435,0.9999999842852264,0.9999999840385276,0.9999991287212447,0.300657321818109,0.9606651850482368,0.7698228090654422,0.6953619837875366,0.7989638574878346,0.8354320081724999,0.7780283210096184,0.9638085820596894,0.9842640540297033,0.9516326369921319,0.9317694189311373,0.9989008019631326,0.995209182593602,0.9994878906521515,0.9998476492334192,0.9999998238956685,0.9999999996189983,0.9999998612352874,0.9999980593621961,0.9999815772036437,0.9999999972114619
O43617-TRAPPC3,0.11148030063051965,0.2121770314889907,0.9879517277089607,0.9767152116391131,0.9999130456463149,0.9978822988396012,0.9999999999999999,0.9999999922259968,0.0766404783217135,0.5771224646325803,0.13448576664806156,0.4244460905731642,0.21030512226244558,0.1889107004738697,0.6846189048348341,0.999692726276369,0.8363276042150397,0.9885377781091866,0.9940439969654669,0.8876010993905304,0.9999692959228719,0.9757398171684816,0.9616820278820386,0.9689606707230165,0.9999238800953433,0.9999883432657108,0.9977214671927775,0.9949187251317612,0.9999999955452765
O43633-CHMP2A,0.03999843584045145,0.5707763597594642,0.45167265608584817,0.6350862215505783,0.9546660432218839,0.9974736265619112,0.9987451467537662,0.9999999999952633,0.042285370925788546,0.9999999495825665,0.1780472430291702,0.2978200852772258,0.3215542511384819,0.5877124952237951,0.04934925898188858,0.9320957251270254,0.7654230338034527,0.7324033634637758,0.4365979579093867,0.20736760556497558,0.3430983031239895,0.36950519339576227,0.6522373394941197,0.9997647905920004,0.9993990419370476,0.9474946322326601,0.9999999993339684,0.9965518210346911,0.9982061694803437
O43663-PRC1,0.03836910188531144,0.45316969681092023,0.771465959497488,0.409648151974634,0.9991510480763286,0.8113572000081047,0.9213936960921956,0.25624477800283385,0.06936483966583118,0.9999999911120782,0.7171193875348294,0.9941317666796726,0.9627518927502381,0.9992600820941024,0.0614127995583974,0.5054218065658618,0.17094249151633933,0.24406091297511623,0.03664978313306455,0.6672992922076493,0.9879511059163489,0.9422336546970609,0.9998096365820821,0.9720040385377269,0.9963582146148491,0.45837363040043144,0.999981718732368,0.9077757335134728,0.790887455146564
