Protein.Group,ANOVA_pvalue,eIF4E+ vs. eIF4E- Tukey Test,eIF4E+ vs. eIF4G1+ Tukey Test,eIF4E+ vs. eIF4G1- Tukey Test,eIF4E+ vs. eIF4G2+ Tukey Test,eIF4E+ vs. eIF4G2- Tukey Test,eIF4E+ vs. eIF4G3+ Tukey Test,eIF4E+ vs. eIF4G3- Tukey Test,eIF4E- vs. eIF4G1+ Tukey Test,eIF4E- vs. eIF4G1- Tukey Test,eIF4E- vs. eIF4G2+ Tukey Test,eIF4E- vs. eIF4G2- Tukey Test,eIF4E- vs. eIF4G3+ Tukey Test,eIF4E- vs. eIF4G3- Tukey Test,eIF4G1+ vs. eIF4G1- Tukey Test,eIF4G1+ vs. eIF4G2+ Tukey Test,eIF4G1+ vs. eIF4G2- Tukey Test,eIF4G1+ vs. eIF4G3+ Tukey Test,eIF4G1+ vs. eIF4G3- Tukey Test,eIF4G1- vs. eIF4G2+ Tukey Test,eIF4G1- vs. eIF4G2- Tukey Test,eIF4G1- vs. eIF4G3+ Tukey Test,eIF4G1- vs. eIF4G3- Tukey Test,eIF4G2+ vs. eIF4G2- Tukey Test,eIF4G2+ vs. eIF4G3+ Tukey Test,eIF4G2+ vs. eIF4G3- Tukey Test,eIF4G2- vs. eIF4G3+ Tukey Test,eIF4G2- vs. eIF4G3- Tukey Test,eIF4G3+ vs. eIF4G3- Tukey Test
O00231-PSMD11,0.00405216534063526,0.026911128378303117,0.9925054684183887,0.07627288157511425,0.9997987836618001,0.7758030842920001,0.9999999999999042,0.1655206772640564,0.01115137267301125,0.9857622511242532,0.016343038653402697,0.1866376494574169,0.026303401253611858,0.8206160361267272,0.030053939591559442,0.9999578352200414,0.4050435973905553,0.9935299447456949,0.06456157560998654,0.045156360203637336,0.48444639673881273,0.07448016695760007,0.9976332307412336,0.5622730972152699,0.9998514851950747,0.09794485445515133,0.7667155377322575,0.795323553079458,0.1616870631511137
O00232-PSMD12,0.08892995000299582,0.16577846428471976,0.9999999585378113,0.43974500755728163,0.9999480058291681,0.8545279372705956,0.9529038148175907,0.9164721688705014,0.14261119328076732,0.9857313916428248,0.10812764615914516,0.70897184944443,0.5456998737238412,0.6184683960282373,0.38691832857002784,0.9999973394721042,0.8022801922014008,0.9226180908140829,0.8755182264610251,0.30231790125152014,0.984993036146262,0.9272847202360471,0.9603944226183541,0.6939897981110341,0.8443568113289159,0.7809821250055067,0.9999687014876958,0.9999994626825576,0.9999998748754645
O00264-PGRMC1,0.025346206617103836,0.05738221074203853,0.9801683570501465,0.7083623642466104,0.9999999901845206,0.9533518495435468,0.9818028220546878,0.3459087717595253,0.019245870151125777,0.44205131748155013,0.06491283743447762,0.21553734332777919,0.1730665449233607,0.8182416950292078,0.2963926704999087,0.9660437981905763,0.5729321939026435,0.6657502179008661,0.11743820071467981,0.7576022833303764,0.9972607810448149,0.9882940877167892,0.9920040894525901,0.97119876203079,0.9905156044267437,0.3854465368892753,0.9999993650556002,0.8493486471171996,0.7688575218775343
O00299-CLIC1,0.11927199471140468,0.7389641539581095,0.912759220675645,0.8924856084255497,0.7987052950351394,0.9999999961542573,0.9700716237711273,0.9999999290776775,0.2177015053551301,0.9999340970716032,0.1521034059874793,0.7808761857979604,0.9963645483319943,0.8017189060409524,0.3298621994210096,0.9999821314758925,0.8839013351463973,0.4598914103783286,0.8672097682708347,0.23469127025822756,0.9200750164822854,0.9999735617048243,0.9325801438252366,0.7577844917976819,0.3363856473109076,0.7356916199983905,0.9815675706328518,0.9999999999605981,0.9860822064493387
O00303-EIF3F,0.0005556688422880637,0.006155853762259245,0.952794118750751,0.024895204891938416,0.9780067094860841,0.03273084115600278,0.8087428929731115,0.04103213949158613,0.0020642579600669286,0.9111267480075274,0.002392098255982189,0.8259996170618988,0.03432480816852934,0.7395161184316195,0.007319203359560489,0.9999998166515001,0.009402229680845697,0.3100727729166155,0.01157670372495001,0.008639236131952499,0.9999969089093129,0.15790522250300487,0.9998270739418922,0.011136631031023914,0.3668894520494492,0.013750725792670004,0.20840368971597,0.9999992434908851,0.2598576273716431
O00410-IPO5,1.2081061340610954e-05,2.3667011825878603e-05,0.9475965946944718,0.9999770270338432,0.9981794906342252,0.9999995495777921,0.9996338063306739,0.9995620012393978,1.2706091150560539e-05,2.838724835929618e-05,1.6768073665796024e-05,2.620921005469512e-05,1.809012587461467e-05,3.148569831190606e-05,0.8504847681645162,0.9994133369751275,0.899645280820285,0.9974151422087344,0.7748762115500648,0.9802029995712244,0.999999923837846,0.9918073864984752,0.9999995688001065,0.9917876710167245,0.9999999225391146,0.952440655098593,0.9973302039454593,0.9999775715306034,0.975490312537113
O00422-SAP18,0.0012684907511680088,0.005895279264139575,0.7870308444229833,0.029340048421403253,0.1558458413757855,0.06311539870395977,0.05376395813165613,0.07409918355702894,0.001269555084441265,0.8470810292375339,0.2488517369481419,0.5415393062641266,0.6070807193919654,0.47891395308751794,0.005098191529980367,0.023230349907665704,0.010051181852916091,0.008705779900208266,0.01161846440796599,0.8700682517800424,0.9975929699108232,0.9994361466226205,0.9926875286873681,0.9941018289079381,0.9851413108353235,0.9981734632477592,0.9999999382543769,0.9999999396548258,0.9999926713904153
O00483-NDUFA4,0.02330921949177407,0.06628577229684296,0.9889696338789836,0.1316386853786613,0.4682292241918816,0.3293941246492872,0.7474491621405639,0.7528722792087763,0.0246243742273613,0.9989032287864749,0.7379172160306493,0.8825342732102123,0.45924397867325295,0.4541372121890651,0.04802244721554605,0.18752269715313574,0.12471018916137633,0.3589234131890008,0.36330767386333207,0.9470649893984427,0.9919208574782882,0.7346511126608581,0.7291345694631013,0.9999604233136334,0.9988181147060424,0.998662931095206,0.981832289329817,0.9805885220668508,0.9999999999999978
O00487-PSMD14,0.04987547786054625,0.08375324596917566,0.9999999989305857,0.18046613495562036,0.9156389879322335,0.3001068657385484,0.9282753128636009,0.6383703108919345,0.07652985145124858,0.9977324950352513,0.36287444554405457,0.9577617068643115,0.3457292597519127,0.6598337982883057,0.16518329023462386,0.892331349458392,0.27614011110781345,0.9069015162673937,0.6012025351474679,0.6556082401122998,0.9997798706869627,0.6329358913391786,0.9253564486580687,0.8580687148459664,0.9999999999666003,0.9975425844098642,0.840198518913885,0.992610012793194,0.9962997916397082
O00488-ZNF593,0.02515331512765116,0.1269695428565636,0.9878380052935776,0.6739337015312503,0.7693398486721571,0.9999939470794138,0.9999423536552865,0.9940240959305039,0.04552085424835173,0.7908753349024924,0.018286534350589134,0.17310206852392152,0.08204693354571213,0.3049766235277298,0.29989772669441195,0.9923946995116674,0.9519288688718446,0.9995722088450517,0.7840235889904242,0.11994329403816295,0.7973173828581965,0.4970123483680887,0.9578002214498215,0.6432006479714164,0.9106165588007155,0.4117146644677704,0.9981001705349787,0.9995599513724928,0.9514833817858607
O00541-PES1,0.039759279698960294,0.08887994656458198,0.9999992438083511,0.25243891665454765,0.9999999996288783,0.987452647737189,0.8883375230158498,0.9999990023298907,0.07051483856939,0.9855884074998131,0.08224744454262634,0.2462089592018175,0.41757745539201563,0.11310208746278372,0.20229499204643542,0.9999999553418525,0.9637851421075287,0.8142120954414147,0.9999028056578518,0.23455490751421182,0.5999896631712998,0.8312346529763364,0.31551899187494703,0.9814282758690007,0.8654752056693801,0.9999932177391471,0.9995909386172889,0.9973095771107848,0.9448063407824069
O00560-SDCBP,0.034040877790292155,0.09222882517617803,0.9974884473531939,0.2678425001803465,0.9999999999982384,0.9944478265077843,0.9978332880078192,0.6844909565539141,0.042245321645548395,0.9835556736075843,0.08895887484677667,0.22356296642348983,0.1971282690497076,0.6533724984256892,0.12477848046755846,0.9981166847556436,0.8712441622916929,0.9075464564623144,0.3813636678878666,0.2589397530392239,0.5692880116527648,0.5171744072983844,0.9750172641392539,0.9930207730607065,0.9971335420046691,0.6696825270903182,0.9999999859494261,0.9600122360217651,0.936944362415194
O00567-NOP56,0.019354705519561678,0.3075724467432184,0.3154162255735671,0.742576674499714,0.6484417901715986,0.8022721118439882,0.7887133985045476,0.7453922489325631,0.013906531222332541,0.04132614373528698,0.032956211261351065,0.04823515561862857,0.04651224491894279,0.04161718661983971,0.9785044479907568,0.993877634349066,0.9587328713761776,0.9641732277073113,0.977789640706259,0.9999992388122696,0.9999999490063036,0.9999999920947505,1.0,0.9999737420832794,0.9999866298258654,0.9999990610729833,0.9999999999979591,0.9999999631338944,0.9999999948474227
O00571-DDX3X,0.006165717709027522,0.037860173190256474,0.9786661849849361,0.0838960154502596,0.9999999999999819,0.7638268589723224,0.1503001322246128,0.20505954473534882,0.01283234275723144,0.9971367461214358,0.03856142541693086,0.2693381882188258,0.9439717128910419,0.8644979796427199,0.027232189758758296,0.9767644313829043,0.3317722345053682,0.04815794054768208,0.0659858449408337,0.08548545255020179,0.5337109533343101,0.9996075194051371,0.9942682097451792,0.7710259446429859,0.1531141488096891,0.2088104832829043,0.770370787290379,0.8788797245594312,0.9999934034219924
O00762-UBE2C,0.19524475732585933,0.9910215445641014,0.6424614876364075,0.9983985439909264,0.9582655726187181,0.9088049285658913,0.9998798348523711,0.9164734044009617,0.29388674817779237,0.9999988727408764,0.6476588775134471,0.5482910779401813,0.9998810476900063,0.56085846718429,0.3662416109171791,0.9903466860749782,0.9981835510255195,0.4491962296835692,0.9976632640763641,0.7471661783486128,0.6486625982214125,0.9999989782495488,0.6615354328837898,0.9999989476623053,0.8361536310179516,0.9999995935508484,0.7467594435837616,0.9999999999993603,0.7589442634891538
O00767-SCD,0.0012844547507237754,0.9233570672646526,0.047058702431622135,0.38944166481229203,0.5826099147461163,0.34103943379692814,0.36940315419603553,0.7071858141970491,0.20569524686510765,0.928240447369045,0.15658382982029662,0.08067929100766036,0.08834536393643777,0.21058536348594914,0.6883844501289764,0.004997594545528172,0.0028919613154385626,0.0031109301889984398,0.006474316074002506,0.03655973758999831,0.019318446463544414,0.021044600167241967,0.049255111571244514,0.9991038649725441,0.9996498129010317,0.9999951468758816,0.9999999988848242,0.9913616566798595,0.9951097007227304
O14530-TXNDC9,0.0030529700807336276,0.04344383820313458,0.3693727195858545,0.47684513068211276,0.765193908381369,0.9908874490310806,0.9958070964580372,0.8315669618383719,0.0029141544789361706,0.5545238715791383,0.006850999434089511,0.11501437068190667,0.10176493258749486,0.00803133282394064,0.026582853637801218,0.9881691728309044,0.14668536233624463,0.16553870819539784,0.9716927611621646,0.07271432963752622,0.8572534963131824,0.8160752879310058,0.08722373025111596,0.3845871030074586,0.42654820179272346,0.9999998575297253,0.9999999909497194,0.4479278597039278,0.49380716418715576
O14548-COX7A2L,0.018145390711688938,0.5595703095318796,0.17940884219329578,0.8782010981755064,0.8789739493431187,0.9999999009561359,0.9999999972009811,0.7240762826800337,0.015643556168665307,0.9963630859364638,0.12502494038847978,0.6302583759086535,0.5183213485767073,0.08089319306734755,0.03461189814108423,0.7093047944875202,0.15137378347381747,0.19844937718105848,0.8679962134567072,0.281044714166626,0.9233436045652591,0.8459517351120027,0.18547692942499772,0.8234277945559833,0.9073071621992409,0.9999435224419925,0.9999974473837486,0.6536142090830488,0.7648006185481333
O14561-NDUFAB1,0.03907469928713243,0.1075027007037842,0.9999221293915702,0.2373129293259637,0.9758696676509453,0.8900634448142373,0.9999313455615597,0.7499989824679967,0.06807110709483977,0.9970532492316496,0.3321299129575107,0.4848384919570229,0.06865417290610742,0.6493307027893569,0.15216131937902844,0.8875030097644162,0.7310089126564845,0.9999999999999999,0.563744139593335,0.6283975913333779,0.8061266051694314,0.15345238058692667,0.9272638641330648,0.999931940738416,0.8899005304177897,0.9957546398753464,0.7344107962001749,0.999963003437532,0.5672062432547145
O14653-GOSR2,0.0004918591385081079,0.0023327093384899467,0.6698946878199497,0.08751415134926055,0.9697477304991613,0.5547896462173854,0.15849452482222792,0.1333951243305621,0.0004679677003425198,0.14564301289347814,0.0009337850854076457,0.020341942469012442,0.08033771689327451,0.09561717761652488,0.010343074578542888,0.9894819958473552,0.06998039840428183,0.017865804929788842,0.015195583731090312,0.026265122678369113,0.759773094112048,0.9995547408423134,0.9999542954201414,0.18965967251478932,0.04693145348018568,0.03954888528411904,0.9404818102648967,0.9004245022623736,0.9999998954565673
O14672-ADAM10,0.004340293025524251,0.0036861995550869775,0.9319301035652379,0.25203302277878303,0.9999987438522654,0.93328761577014,0.9021367432453358,0.9934637986890668,0.01292422431323137,0.08798581761556301,0.0045311487231962655,0.012848495402737137,0.014503041693131213,0.008073532625095248,0.7662923368655428,0.97267899317625,1.0,0.9999999892161409,0.9998060755354008,0.3173743016828805,0.7638163350088332,0.8128914624894025,0.5534222809951106,0.9734242368772852,0.9551291742727702,0.9990323119842682,0.9999999847230644,0.9998211745541056,0.9992235535303599
O14737-PDCD5,0.029158921036305508,0.08287028126654972,0.9929218341997006,0.21264666909749153,0.9889853326220621,0.2860576854420295,0.9281004194641362,0.8827715615377136,0.03286558239230475,0.9921759856628525,0.22513429756695635,0.963955351379123,0.3427355519561436,0.4002005873826535,0.08424779248978786,0.7807236379047221,0.11529741478522304,0.5977114692905898,0.5257664105683647,0.5178624340169331,0.999993882381594,0.7026804033629548,0.7731165782518444,0.6452739022892846,0.9999259196883842,0.9993527245232512,0.8226733502034765,0.8799662588382298,0.9999998765534983
O14745-SLC9A3R1,1.1207205523324523e-06,3.678117683758586e-06,0.22688061977600382,0.00012896406981366404,0.9180723253758494,0.7050572373665617,0.9629058870700201,0.15270667230546464,1.0639591734307174e-06,0.004572648481645958,6.639847413225652e-06,8.608690099443095e-06,6.037055911956024e-06,1.9041893691840173e-05,2.0716664536069018e-05,0.050889591688611624,0.027501335351928446,0.06432744665117407,0.005331988232535001,0.00032130855213874376,0.00048441394025799944,0.0002768199383842429,0.0017606617560115279,0.9993641913148023,0.9999991394327581,0.5815323972498025,0.9954801865254557,0.8301123830471784,0.4880004328457179
O14757-CHEK1,0.20891976490768843,0.274336268493132,0.9999540913541681,0.9571429106475344,0.999963078956177,0.9999999878598302,0.9340483411729738,0.8477522095709623,0.1831816330208874,0.7485771361184717,0.3955288505466248,0.30858121379620307,0.7965405473485053,0.899111401203958,0.8553416563832323,0.9964590214124639,0.9997355576807616,0.81267965332141,0.688665999337895,0.9942579020076542,0.9743570062387557,0.9999999889504667,0.9999340299767054,0.9999971184971934,0.9879184713737799,0.9510185580117796,0.957413880257316,0.8867724779864224,0.9999930302268273
O14818-PSMA7,0.04229670321436432,0.13496838928634303,0.9992991406153773,0.2565217803134513,0.967552321948832,0.9020410077833373,0.9993792126636863,0.9190058715637364,0.07122785260277031,0.9991442008137262,0.4295714601854298,0.557066794683805,0.07209031601960658,0.5297959745921118,0.1377378973886606,0.8056311397739362,0.6748463498496738,0.9999999999999992,0.7027253790620691,0.690963226716637,0.8196487458088599,0.13939603418076807,0.795095216096402,0.99999064750621,0.80996836940332,0.9999980472074228,0.6797936246004166,0.9999999998482045,0.7076143056757893
O14907-TAX1BP3,0.01462155276111219,0.00964834030569739,0.9999938058170176,0.26930191984414253,0.6941182449056289,0.3287875075187463,0.4153357384835725,0.7892118065784344,0.012815343632533782,0.24797884999589836,0.0763263692438968,0.20129408463162457,0.15472132327154287,0.05995624743687533,0.3582295098336429,0.8154795304926696,0.4313937286476832,0.5330532840023796,0.8922570332075223,0.9730143665862847,0.9999995049959505,0.9998820412380388,0.9340391965309616,0.9909074513922828,0.9986676268176777,0.9999989724532768,0.9999978850835954,0.9700974742177593,0.9922341193945199
O14925-TIMM23,0.027369955748259133,0.08293739731252137,0.8558497485917185,0.4500291722964681,0.9743621137060653,0.71858851482193,0.9986461890317907,0.9994917216911904,0.015442791109608,0.8389409403983268,0.26516949548425206,0.5752257425648677,0.1682199607979329,0.15215985974993795,0.08734089558779967,0.4013458666336027,0.17039899360759259,0.580562429693724,0.6223445581811368,0.8964886339386208,0.9990465449312611,0.7340313597601373,0.6929794629225318,0.99347190975773,0.9999023256519461,0.9996485854128124,0.9424180041655207,0.9208514702782594,0.9999999975124911
O14929-HAT1,0.012272480058286494,0.06815103707033099,0.8555463636500245,0.17665786886389412,0.9311116545974606,0.8271841849961123,0.2906927628048621,0.9999993774166274,0.012878076247951342,0.9919411059973124,0.28334259710121756,0.39317749691715775,0.925026916858199,0.08534321896464414,0.031724424770058546,0.3169854157022821,0.2250251131051888,0.05293531301128007,0.7764334321114116,0.6185414344673217,0.7670578861467394,0.9998124714524529,0.21978623780690099,0.9999821800802163,0.8238998462361425,0.96927681457273,0.9290664562408917,0.8967651495023884,0.3560903173265968
O14944-EREG,0.9139218047937052,0.9999989613100151,0.9998825874229008,0.9886148517551369,0.9957334624840933,0.9999913966387052,0.9998503413399877,0.9999335086407196,0.9999989205056645,0.9976855320668585,0.9994545371171465,0.9996581340061365,0.9999982274239271,0.9988829848466738,0.9997901265399839,0.9999806937607334,0.9968303904484788,0.9999999999999855,0.9930389518140124,0.9999999429062773,0.9511775692822083,0.9998330584706028,0.9283772455370201,0.9738784209240187,0.9999862664020351,0.9582361659534828,0.9963825097759462,0.9999999936002153,0.9922231927521143
O14949-UQCRQ,0.0038159341933489154,0.06936295794669489,0.5463810330155492,0.5122633094987749,0.9999999999998762,0.9702484598556075,0.3776266888490931,0.5002288348080002,0.006462059744841153,0.710017948247736,0.06767534257197871,0.23142601873958424,0.8488645081946348,0.005843019539172212,0.046633842079098486,0.5563005872939828,0.18655716893107466,0.03236211168732961,0.9999999933536005,0.5026619171454422,0.9425082152879505,0.9999800451698889,0.0415538353568804,0.967077073957284,0.36962200647072296,0.5098092704147574,0.8440981576966688,0.16632652530577252,0.02889446310251531
O14950-MYL12B,0.12624236747770692,0.9660300148802052,0.2561824930530796,0.9995235381243146,0.9999996896420255,0.9999999985504798,0.9999964880180381,0.9999999807134305,0.07473938241452083,0.9992393469306878,0.9304251119201201,0.9772452061272817,0.991722798248029,0.9813111332880994,0.14275040527502925,0.3093348662559534,0.23431776475574273,0.19418186901325263,0.2250395401622456,0.9970580844554044,0.9998427078176327,0.9999939752815983,0.9999115435306176,0.9999957220007675,0.9998714001449428,0.9999893954072088,0.9999997686444491,0.9999999999946332,0.9999999576658785
O14979-HNRNPDL,0.1604535433889857,0.8098817654734376,0.9909001898589282,0.841079963052128,0.9972536852541448,0.9845166917117202,0.8136523651407945,0.9954184087765929,0.4257665450755962,0.9999999989348891,0.49239345850379224,0.3918852866955418,0.9999999999999997,0.989698090242123,0.458367803612301,0.9999998653591075,0.9999999980426367,0.4295118632118492,0.817622515103906,0.5275193130744669,0.4228707930198241,0.9999999995541211,0.9939973591967206,0.9999972753362859,0.4964518522568734,0.8763939123874778,0.3954355631949429,0.7817308828590489,0.9902952030552229
O15091-PRORP,0.029430662747475994,0.6556848415918375,0.1694545667193439,0.9998913164009247,0.7798643790525915,0.6615370227719155,0.993248961700994,0.9345440828045716,0.018433861377764815,0.8404700244119548,0.11796930213702139,0.08770570592851346,0.3159958401696146,0.19596359402998476,0.10514420703143534,0.8001480367874484,0.8954986666801998,0.4012496037672929,0.5943912309629904,0.5857592665062232,0.4690049550607993,0.939884813791535,0.7923960433091826,0.9999958466458192,0.9883697488729264,0.9998302843259569,0.9560823939734143,0.9969548875571533,0.999845141680514
O15118-NPC1,0.009867179369873328,0.05924134361509337,0.3441885476075277,0.9999999986675188,0.9999999999989584,0.9999982981860412,0.9742624208074164,0.9949437648675173,0.0035194009052001984,0.054010532504541575,0.06124705283555654,0.04577379196195164,0.018790960169964843,0.14296094108543433,0.37349948156327595,0.3340764992347923,0.43045277011074423,0.7951601286716259,0.14882336233698001,0.999999988629509,0.9999999204687284,0.9832916873645973,0.9909839029978366,0.9999960927758899,0.9703134615259489,0.9959763298432835,0.9934140862192005,0.9785773562175303,0.7340522771179372
O15145-ARPC3,0.0004402136742317021,0.001892101945307978,0.2562419290979159,0.9999546588718998,0.9965367540593315,0.9999999999265444,0.9941344388686786,0.9996463713859745,0.00018651471937980446,0.0013754984383052005,0.0010210727296202649,0.0019839126607021917,0.0009658726283168217,0.0012276673199769217,0.37557525046577334,0.5228651296262556,0.2417779925978396,0.5536353815627763,0.4278699060188369,0.9999644509084112,0.9998875195139668,0.999886327190145,0.9999999560198716,0.9947057740578141,0.999999999638151,0.999998608598127,0.9914399892579843,0.9993205737413317,0.9999913370703646
O15160-POLR1C,0.017259514464510614,0.1659222868997643,0.4785792439880101,0.9999999999965633,0.9653676072636287,0.6980359334609232,0.8521554320177875,0.9754070345612985,0.012029345339252706,0.17252040814899772,0.04754607508233477,0.01990714510779734,0.029520367791686875,0.05154552691118641,0.46369613470481796,0.9323817049138505,0.9997536986833145,0.9919222979717857,0.9137801545434657,0.9596133657974198,0.6818182597839422,0.8391070222189525,0.9708230096504575,0.9943054720973632,0.9998799001832963,0.9999999994651888,0.9999605361223957,0.9906275424793005,0.999668458985769
